"Fitness", "Generation", "Variable", "Value"
3.0614147601121724, 0, Population, 0.07117827267344223
3.0614147601121724, 0, Renovation Cycle, 0.9458474456206899
3.0614147601121724, 0, Energy Intensity, 0.5933273817605803
3.0614147601121724, 0, Typesplit and Splitshare, 0.9442235601881569
3.0614147601121724, 0, Dwelling, 0.9579848467070966
14.211537027923542, 1, Population, 0.030294250633373543
14.211537027923542, 1, Renovation Cycle, 0.9638148848629668
14.211537027923542, 1, Energy Intensity, 0.1120477559972669
14.211537027923542, 1, Typesplit and Splitshare, 0.9983003365283377
14.211537027923542, 1, Dwelling, 0.412733269505842
6.978185961895066, 2, Population, 0.043734699213629935
6.978185961895066, 2, Renovation Cycle, 0.8380268869340686
6.978185961895066, 2, Energy Intensity, 0.26273296616956165
6.978185961895066, 2, Typesplit and Splitshare, 0.969088359393307
6.978185961895066, 2, Dwelling, 0.25284513963600264
13.850094325895542, 3, Population, 0.05500687777083846
13.850094325895542, 3, Renovation Cycle, 0.2129042776527429
13.850094325895542, 3, Energy Intensity, 0.1120477559972669
13.850094325895542, 3, Typesplit and Splitshare, 0.9983003365283377
13.850094325895542, 3, Dwelling, 0.8598704164473193
14.892882602573943, 4, Population, 0.07117827267344223
14.892882602573943, 4, Renovation Cycle, 0.8326825109218258
14.892882602573943, 4, Energy Intensity, 0.22361636732758816
14.892882602573943, 4, Typesplit and Splitshare, 0.9983003365283377
14.892882602573943, 4, Dwelling, 0.25284513963600264
15.338594270755145, 5, Population, 0.030294250633373543
15.338594270755145, 5, Renovation Cycle, 0.2129042776527429
15.338594270755145, 5, Energy Intensity, 0.1120477559972669
15.338594270755145, 5, Typesplit and Splitshare, 0.9983003365283377
15.338594270755145, 5, Dwelling, 0.06485675075628416
19.157266258226745, 6, Population, 0.07117827267344223
19.157266258226745, 6, Renovation Cycle, 0.3727377799726376
19.157266258226745, 6, Energy Intensity, 0.22361636732758816
19.157266258226745, 6, Typesplit and Splitshare, 0.9983003365283377
19.157266258226745, 6, Dwelling, 0.06485675075628416
19.15817151207576, 7, Population, 0.07117827267344223
19.15817151207576, 7, Renovation Cycle, 0.14435957728454185
19.15817151207576, 7, Energy Intensity, 0.22361636732758816
19.15817151207576, 7, Typesplit and Splitshare, 0.9983003365283377
19.15817151207576, 7, Dwelling, 0.3538770159184723
19.157392336865477, 8, Population, 0.07117827267344223
19.157392336865477, 8, Renovation Cycle, 0.2129042776527429
19.157392336865477, 8, Energy Intensity, 0.22361636732758816
19.157392336865477, 8, Typesplit and Splitshare, 0.9983003365283377
19.157392336865477, 8, Dwelling, 0.3538770159184723
20.214800599702734, 9, Population, 0.030294250633373543
20.214800599702734, 9, Renovation Cycle, 0.5842314856676756
20.214800599702734, 9, Energy Intensity, 0.22361636732758816
20.214800599702734, 9, Typesplit and Splitshare, 0.9983003365283377
20.214800599702734, 9, Dwelling, 0.8254328205986261
17.42661313489466, 10, Population, 0.07117827267344223
17.42661313489466, 10, Renovation Cycle, 0.14435957728454185
17.42661313489466, 10, Energy Intensity, 0.22361636732758816
17.42661313489466, 10, Typesplit and Splitshare, 0.9983003365283377
17.42661313489466, 10, Dwelling, 0.8598704164473193
14.653164645341654, 11, Population, 0.030294250633373543
14.653164645341654, 11, Renovation Cycle, 0.11138490386454025
14.653164645341654, 11, Energy Intensity, 0.22361636732758816
14.653164645341654, 11, Typesplit and Splitshare, 0.9983003365283377
14.653164645341654, 11, Dwelling, 0.8254328205986261
17.42460244205999, 12, Population, 0.030294250633373543
17.42460244205999, 12, Renovation Cycle, 0.5842314856676756
17.42460244205999, 12, Energy Intensity, 0.22361636732758816
17.42460244205999, 12, Typesplit and Splitshare, 0.9983003365283377
17.42460244205999, 12, Dwelling, 0.13843800281386698
17.424879236180974, 13, Population, 0.030294250633373543
17.424879236180974, 13, Renovation Cycle, 0.5226037383029355
17.424879236180974, 13, Energy Intensity, 0.22361636732758816
17.424879236180974, 13, Typesplit and Splitshare, 0.9983003365283377
17.424879236180974, 13, Dwelling, 0.13843800281386698
17.424879236180974, 14, Population, 0.030294250633373543
17.424879236180974, 14, Renovation Cycle, 0.5226037383029355
17.424879236180974, 14, Energy Intensity, 0.22361636732758816
17.424879236180974, 14, Typesplit and Splitshare, 0.9983003365283377
17.424879236180974, 14, Dwelling, 0.13843800281386698
17.537363691235253, 15, Population, 0.030294250633373543
17.537363691235253, 15, Renovation Cycle, 0.8588884649158716
17.537363691235253, 15, Energy Intensity, 0.22361636732758816
17.537363691235253, 15, Typesplit and Splitshare, 0.9983003365283377
17.537363691235253, 15, Dwelling, 0.13843800281386698
17.537363691235253, 16, Population, 0.030294250633373543
17.537363691235253, 16, Renovation Cycle, 0.8588884649158716
17.537363691235253, 16, Energy Intensity, 0.22361636732758816
17.537363691235253, 16, Typesplit and Splitshare, 0.9983003365283377
17.537363691235253, 16, Dwelling, 0.13843800281386698
17.537363691235253, 17, Population, 0.030294250633373543
17.537363691235253, 17, Renovation Cycle, 0.8588884649158716
17.537363691235253, 17, Energy Intensity, 0.22361636732758816
17.537363691235253, 17, Typesplit and Splitshare, 0.9983003365283377
17.537363691235253, 17, Dwelling, 0.9772295564229878
17.54435047087647, 18, Population, 0.030294250633373543
17.54435047087647, 18, Renovation Cycle, 0.8588884649158716
17.54435047087647, 18, Energy Intensity, 0.22361636732758816
17.54435047087647, 18, Typesplit and Splitshare, 0.9983003365283377
17.54435047087647, 18, Dwelling, 0.688181895259039
17.538531154815463, 19, Population, 0.030294250633373543
17.538531154815463, 19, Renovation Cycle, 0.8588884649158716
